"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","39335","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","84350","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyChangingAnimationHomeScreen@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","106054","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyFooterLinks@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","61593","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Firefox(version=""88"", platform=""WINDOWS"")",""
"failed","","","114495","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchResultsPresent@Edge(version=""90"", platform=""WINDOWS"")",""
"failed","","","59855","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifyNoSearchResultsPresent@Firefox(version=""88"", platform=""WINDOWS"")",""
"broken","","","65346","","IohkIoTest.IohkIoBlogTest","","IohkIoTest.IohkIoBlogTest","","verifySearchBoxValidation@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","60426","","IohkIoTest.IohkIoCareersTest","","IohkIoTest.IohkIoCareersTest","","verifyCareersPage@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","19181","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyTeamMembers@Safari(version=""14"", platform=""MAC"")",""
"passed","","","91241","","IohkIoTest.IohkIoHomeTest","","IohkIoTest.IohkIoHomeTest","","verifyHomePageMenuItems@Safari(version=""14"", platform=""MAC"")",""
