"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","","","189491","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","58666","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"broken","","","24462","","DesktopTest.CardanoDocsToolsTest","","DesktopTest.CardanoDocsToolsTest","","verifyCardanoDocsToolsPageLinksTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","201471","","DesktopTest.CardanoDocsGettingStartedTest","","DesktopTest.CardanoDocsGettingStartedTest","","verifyGettingStartedPage@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","139041","","DesktopTest.CardanoDocsNewToCardanoTest","","DesktopTest.CardanoDocsNewToCardanoTest","","verifyCardanoDocsNewToCardanoNextButtonsAndPreviousButtonTest@Safari(version=""14"", platform=""MAC"")",""
"passed","","","80723","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaPageLinksTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","80027","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Chrome(version=""90"", platform=""MAC"")",""
"passed","","","57126","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaSubmenuTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","40228","","DesktopTest.CardanoDocsNativeTokensTest","","DesktopTest.CardanoDocsNativeTokensTest","","verifyCardanoDocsNativeTokensSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","33279","","DesktopTest.CardanoDocsRosettaTest","","DesktopTest.CardanoDocsRosettaTest","","verifyCardanoDocsRosettaSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","2423","","MobileTest.MobileCardanoDocsRosettaTest","","MobileTest.MobileCardanoDocsRosettaTest","","verifyMobileCardanoDocsRosettaPageLinksTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","170294","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","MobileTest.MobileCardanoDocsCardanoComponentsTest","","verifyMobileCardanoComponentsNextButtonsAndPreviousButtonTest@Android(version=""10"", platform=""ANDROID"")",""
"passed","","","70834","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsLearnNextButtonsAndPreviousButtonTest@Chrome(version=""90"", platform=""WINDOWS"")",""
"passed","","","61342","","DesktopTest.CardanoDocsCardanoComponentsTest","","DesktopTest.CardanoDocsCardanoComponentsTest","","verifyCardanoComponentsSubmenuTest@Firefox(version=""88"", platform=""WINDOWS"")",""
"passed","","","84809","","DesktopTest.CardanoDocsExploreCardanoTest","","DesktopTest.CardanoDocsExploreCardanoTest","","verifyExploreCardanoSubmenuTest@Firefox(version=""88"", platform=""MAC"")",""
"passed","","","38373","","DesktopTest.CardanoDocsMarloweTest","","DesktopTest.CardanoDocsMarloweTest","","verifyCardanoDocsMarloweSubmenuTest@Edge(version=""90"", platform=""WINDOWS"")",""
"passed","","","64617","","MobileTest.MobileCardanoDocsMarloweTest","","MobileTest.MobileCardanoDocsMarloweTest","","verifyMobileCardanoDocsMarloweSubmenuTest@IPhone(version=""11"", platform=""IOS"")",""
"passed","","","36096","","DesktopTest.CardanoDocsHomeTest","","DesktopTest.CardanoDocsHomeTest","","verifySocialMediaTopLinkTest@Edge(version=""90"", platform=""WINDOWS"")",""
